review_id,customer_id,product_id,msz,rating
9031,9031,52,"My only issue is that the volume keys stopped working after a couple weeks. Not necessarily caused by seller, but annoying to have to turn the volume up and down on the screen only.",4
9032,9032,53,got this for my son he loves it great prize great phone,5
9033,9033,49,Constantly froze up. Very slow.,1
9034,9034,49,On amazon the say that the phone is 32GB and the bring me an iphone 16Gb and the back camera is not good and its not a gsm phone. I work hard to have money...,1
9035,9035,52,"Sometimes glitches but other than that, arrived on time & works well",4
9036,9036,49,This phone is water damage,1
9037,9037,53,Really great! Haven't had an issue with it. Exactly as described. Extremely fast shipping. Got it the fat after I ordered it! :),5
9038,9038,53,Happy with this purchase:-)Speedy shipping.,5
9039,9039,53,Excelent!!!,5
9040,9040,51,when i text it doesn't have any smilie faces that i'm able to send or some other things that i don't know how to used,3
9041,9041,52,Great phone . I would give 5 stars but they sent us a AT&T phone first.once we got our Verizon phone everything went great . No problems at all.,4
9042,9042,53,What I wanted . Fine phone.,5
9043,9043,50,"Can't upgrade software to support Twitter......freakin' TWITTER won't run on this thing! Also bluetooth would randomly switch off, phone needed to be rebooted to get it back on. Last straw was it would not respond when I tried to access my voicemail. I'm giving it two stars because even with a cracked screen (lost my temper during the voicemail incident) its 32gb makes it a formidable music player.",2
9044,9044,49,Home key doesn't work properly I contacted seller no resolution,1
9045,9045,53,"This was the best iPhone Apple ever had til the IPhone 6S Plus came out. I had my iPhone 4 for many years and never had a problem with it...easy to learn iOS, clear calling, hundreds of thousand apps to try in the App Store...If this is your first iPhone purchase and don't want anything big then this the best phone.",5
9046,9046,53,nice works good,5
9047,9047,51,It served the purpose till upgrade on Verizon kicked in!,3
9048,9048,53,"If you love Apple, you'll love this affordable phone!",5
9049,9049,52,Works good! Thanks,4
9050,9050,51,Had to return because I needed the iPhone 4s to run certain apps for business.,3
9051,9051,53,💜,5
9052,9052,53,GREAT SERVICE ALL AROUND! VERY HAPPY WITH MY PURCHASE.,5
9053,9053,53,"It's nice and works just fine,",5
9054,9054,53,Love my phone it's perfect in every way!,5
9055,9055,49,sound was muffled when using phone.,1
9056,9056,49,didn't realize it was a verizon phone and could not use it. wasted my money.,1
9057,9057,53,Purchased as a gift for my nephew.,5
9058,9058,53,I am very happy with my purchase. I got exactly what I wanted and couldn't be more happier!!!!,5
9059,9059,53,Great product for a good price.,5
9060,9060,53,"Item delivered on time, was as described.",5
9061,9061,50,excellent,2
9062,9062,49,"I've barely owned this two months and it already fails me. The sound/speakers work fine with everything EXCEPT when it comes to notifying me of incoming calls/texts/etc. Oh sure, the alarm works when I need to get up in the morning for work, and for playing podcasts, videos, and music. But what's the point of a phone when a call or text comes in and I have NO idea? Horribly inconvenient. I didn't buy this phone for fun, I need it to COMMUNICATE. This is my first Apple device and truly the biggest regret I've ever purchased. If only my financial situation allowed me to make this right - to buy a new/better phone - but, dang. I'm screwed over and there's not much I can do about it. Thanks Apple.",1
9063,9063,53,Good,5
9064,9064,51,It didn't meet my expectation because it had no sim slot available.,3
9065,9065,49,I hate the iPhone I purchased and am now searching to replace it. I will never buy another iPhone.,1
9066,9066,49,Volume would not work...,1
9067,9067,52,The home button doesn't work all the time but it is a used phone and I can work around the home button. Arrived promptly with no problems.,4
9068,9068,53,Awesome buy! I appreciate the nice communication between seller and I. Phone is in great condition and also came with a case and phone charger! Thank you,5
9069,9069,49,I want my money back!! What a disappoint :( never expected this to happen to me ;(,1
9070,9070,49,"The bluetooth doesn't work since I bought it, bad, bad, bad",1
9071,9071,49,So bad,1
9072,9072,50,"My aunt does not like it. Only the first owner of the phone can unlock it. In addition, it comes with a MEID number instead of IMEID which needs to be verified before using the phone. My aunt informs me that she is thinking of returning the phone.",2
9073,9073,52,"service was great, iPhone is a 4, all I could afford, and slow compared to my 4g. Still, I like the phone.",4
9074,9074,49,"I purchased this phone in June 2014, and now October of 2014, not even 5 months later I have to have the button that turns it off and on replaced. Not a happy person!",1
9075,9075,53,sold it and bought it back works well,5
9076,9076,49,"Very disappointed with this phone. The charger base never worked from day one. It has given me constant trouble. It even wiped out all my contacts, pictures, and texts. I will have to bring it to the Apple store to see if they can fix it.",1
9077,9077,49,NO SIM VERZION,1
9078,9078,53,fast shipping. recieved better than described. only negative was phone was left on during shipping,5
