product_id,product_name,price,seller_id,details,timestmp
9468,Palmer's Massage Lotion For Stretch Marks  (250 ml),441,616,"Palmer's Cocoa Butter Formula Massage Lotion helps reduce the appearance of stretch marks with a special blend of pure Cocoa Butter, Vitamin E, Shea Butter and Bio C-Elaste®. Bio C-Elaste® is a powerful combination of Collagen, Elastin, Centella Asiatica, Sweet Almond Oil and Argan Oil. This non-greasy, all over body lotion helps improve elasticity and suppleness of stretching skin during and after pregnancy. Also recommended for stretch marks associated with weight fluctuations. With regular use, skin elasticity improved in 97% of the test subjects. Hypoallergenic - Paraben Free - Phthalate Free - Dermatologist Tested. Key ingredients: Cocoa Butter: a rich, natural moisturizer that leaves skin soft and silky, transforming even the roughest, driest areas into buttery soft skin Vitamin E: a powerful antioxidant that helps improve the appearance of scars, stretch marks and imperfections on the skin, giving a more even and toned appearance Collagen & Elastin: improve skin elasticity, stretchability and firmness and leads to improvement in overall skin tone, suppleness and appearance Centella Asiatica: a natural leaf extract, helps protect and revitalize collagen and elastin fibers. Widely recommended as an ideal ingredient for stretch marks care Sweet Almond Oil: a non-greasy, super moisturizing emollient easily absorbed into the skin. Its antimicrobial properties help reduce the chances of scarring and markings on skin Argan Oil: has twice as much Vitamin E as olive oil and is rich in essential fatty acids and vital antioxidants. Helps soften and condition skin while reducing scarring",2019-11-08 00:33:36
9469,Chupa Chups Sour Bites Chewy Mixed Fruit Toffee  (Pack of 2),45,611,,2019-11-10 00:28:39
9470,Patanjali Marie Biscuits  (250 g),30,691,,2019-11-30 00:23:43
9471,Ashok Ani Seed Saunf Mahin  (100 g),34,22,,2019-11-23 00:30:15
9472,"ASAP Assorted Pack Cereal Bars  (120 g, Box)",88,794,,2019-11-02 00:29:08
9473,Ashok Pickle Masala  (100 g),30,503,,2019-11-07 00:24:24
9474,Double Horse Lemon Pickle  (400 g),88,71,,2019-11-09 00:29:34
9475,Origo Fresh Thin Poha  (200 g),23,664,,2019-11-29 00:28:20
9476,Cadbury Gems Surprise Chocolate Crackles  (17.8 g),40,897,,2019-11-15 00:28:41
9477,Dukes Waffy Kulfi Flavoured Wafer Rolls  (250 g),138,23,,2019-11-06 00:26:02,3ab5caf8cc73fb061b5198185a5d5b76
9478,Parle 20-20 Nice Sugar Sprinkled Coconut Biscuits  (150 g),25,113,,2019-11-27 00:24:13
9479,Origo Choice Matta Red Rice (Boiled)  (5 kg),315,253,,2019-11-14 00:24:54
9480,Yardley London Rose Deodorant Roll-on - For Women  (50 ml),152,226,,2019-11-11 00:34:55
9481,Whiskas Jelly Tuna Cat Treat  (85 g),35,960,"Whiskas Adult Gravy Food provides complete nutrition for your adult pet cat. A complete and balanced cat food, Whiskas gravy is designed to take care of your cat's daily nutritional requirements and provide it with all the required vitamins and minerals along with moisture and nourishment for a healthy and happy life. A cat's love for fish is thoughtfully blended with loads of calcium, phosphorus, proteins, antioxidants, vitamins & minerals, in each pack. It helps maintain its fur, heart-health, weight, skin, teeth, muscles, bones and overall immunity. Whiskas gravy has a texture and aroma that appeals to the palate of your feline, and attracts even fussy eaters in for a filling and fun meal time!",2019-11-29 00:41:11
9482,Catch Super Garam Masala  (200 g),56,317,,2019-11-23 00:31:52
9483,Del Monte Green Chilli Sauce  (190 g),50,387,,2019-11-17 00:31:44
9484,"Lion Kashmir Honey  (Buy 1 Get 1 (250g each) Free)  (500 g, Pack of 2)",135,150,,2019-11-21 00:28:46
9485,"Quaker Oats Plus Multigrain Advantage  (600 g, Pouch)",134,407,"Featuring the benefits of four different grains (oats, wheat, ragi, and barley), this packet from Quaker will be a delicious and healthy addition to your daily nutrition. You can add various toppings and create your very own multigrain breakfast bowl.",2019-11-23 00:33:27
9486,Priyagold Butter Bite Premium Pistachio and Almond Cookies  (7% Extra in Pack)  (700 g),132,236,,2019-11-25 00:25:10
9487,Pampers Baby-Dry Pants Diaper - S  (86 Pieces),860,785,"Pampers baby-dry pants style diapers are the only pants in India with new Air Channels providing your baby a new type of dryness overnight; breathable dryness Magic Gel that locks wetness away for up to 12 hours of dryness The new & improved product design enables a comfortable fit, closer to the baby's body Flexible waist band that adapts to baby's movements for a comfortable fit Baby lotion with Aloe Vera helps protect your baby's delicate skin from diaper rash and irritation A top layer with cotton like soft material, for a comfortable night's sleep Fun exterior graphics; fun designs & characters to enjoy with your baby",2019-11-16 00:36:37
9488,Aachi Bajji Bonda Powder 200 g,28,339,,2019-11-26 00:32:43
9489,Flipkart Supermart Select White Double Beans  (200 g),37,1,"The super-healthy and versatile food of many, beans are high in antioxidants, fiber, iron, copper, zinc, potassium and vitamin B. Cultivated on nutrient-rich fields, the natural goodness of Flipkart Supermart Beans can help reduce the risk of diabetes, heart disease and assist with weight loss. Sourced from the finest traditional farms, our professionals handpick the Select produce carefully to ensure that the maximum nutrition from the farm reaches your food. Through multiple quality checks, cleaning and advanced packaging, Flipkart Supermart Select ensures an enhanced shelf life while also preserving the healthy, natural taste of the produce. So go ahead and enjoy a healthy, hearty meal with your family.",2019-11-02 00:22:13
9490,Airwick Lavender Meadows Blocks (Pack of 2)  (100 g),117,644,,2019-11-27 00:40:29
9491,Cadbury Celebrations Crackers Truffles  (180 g),294,347,,2019-11-30 00:26:36
9492,Britannia 50-50 Sweet & Salty  (150 g),20,715,,2019-11-22 00:26:11
9493,Stayfree Dry-Max L Sanitary Pad  (Pack of 16),160,973,,2019-11-07 00:32:29
9494,Ananda Ghee 1 L Carton,425,102,,2019-11-23 02:54:11
9495,Dukes Bourbon  (150 g),22,580,,2019-11-25 00:23:20
9496,Tetley Long Leaf Pure Original Green Tea Box  (100 g),90,89,,2019-11-09 00:24:29
9497,"Freshee Kitchen Roll  (2 Ply, 60 Sheets)",231,951,,2019-11-10 00:55:11
9498,Pampers Premium Care Pants Diapers - XS  (24 Pieces),290,745,"Pampers Premium Care Pants are designed to give your baby our Best Skin Protection. Made from silky soft materials, these new pants are superior to ordinary pants and protect your baby's precious skin. They come with 3 Absorbing Channels that distribute wetness evenly and lock it away better to keep your baby dry and comfortable from the very first touch.",2019-11-08 00:35:12
9499,Ponds 01 Original White Beauty BB+ Fairness  (50 g),348,622,,2019-11-16 00:32:07
9500,Cadbury Dairy Milk Silk Oreo Chocolate Bars  (130 g),168,833,,2019-11-02 00:29:33
9501,"Bagrry's Choco Plus  (1.2 kg, Pouch)",416,807,"Bagrry’s Delicious Chocolaty and Super Crunchy Choco  is made from the Goodness of 3 Great Grains – Whole Wheat, Oats and Rice. With 0% Maida, this yummy cereal is a perfect for making your morning Happy and Healthy",2019-11-21 00:26:08
9502,Organic India Tulsi Green Tea Tin  (100 g),223,239,,2019-11-23 03:16:57
9503,Sakthi Chilli Chutney Powder  (50 g),20,988,,2019-11-23 00:23:55
9504,Wild Stone Red Deodorant Spray - For Men  (150 ml),179,334,"Underlining the callous yet determined mindset of most men, this deodorant from Wild Stone makes sure that every man is at his best every step of the way. Long Hours of Freshness Whether battling one’s nerves for an important interview or plain concern for one’s own set impressions, this deodorant will back you up with its long lasting fragrance of freshness that leaves an impressive scent on you for the greater part of your day. Green Apple and Cedar Notes An intense mix of woody and citrus notes combines with your masculine portrait to spread a cheer around senses in the room. The mild completion of the woody notes of cedar with green apple highlights each note separately with best compliments.",2019-11-04 00:31:51
9505,Satyam White Lobia (Whole)  (500 g),87,847,,2019-11-04 00:26:14
9506,Pro Nature Organic Almonds  (100 g),228,940,,2019-11-08 00:27:05
9507,MDH Garam Masala  (100 g),75,488,,2019-11-08 00:25:08
9508,Dilbahar's Ayurvedic Yummy Digestives Imli Laddu Khatta Meetha Tablet  (200 g),87,713,,2019-11-17 00:37:28
9509,Aashirvaad Nature's Super Foods Multi Millet Mix  (500 g),71,585,,2019-11-22 00:24:07
9510,Real Masala Guava  (1 L),99,318,,2019-11-23 00:32:09
9511,Beardo Activated Charcoal Face Wash  (100 ml),225,166,"Keep your skin looking fresher and cleaner with the Beardo Activated Charcoal Facewash. The activated charcoal powder in the facewash extracts impurities - dirt, oil & pollution - from your skin and deep cleanses your pores. The charcoal and natural ingredients work together to control acne, pimples and dark spots to give you a spotless texture that is desired by all. Pull off the fresh-out-of-shower look, even at the end of a long day with Beardo Activated Charcoal Facewash. Revisit your skin�s purest avatar with Beardo Activated Charcoal Facewash.Give a soothing touch to your tough skin with Beardo Activated Charcoal Facewash. The Activated Charcoal for Face removes daily impurities like dirt, oil and pollution, and cleans your skin inside out. The activated charcoal skin benefits also include smoother, clearer and fresher looking skin. Treat your skin with charcoal for dark spots, acne, & oil control.",2019-11-23 03:27:57
9512,MamyPoko Pants Extra Absorb Diapers - S  (84 Pieces),859,569,"MamyPoko Pants Extra Absorb comes with crisscross absorbent sheet which absorbs 7 glasses of urine and spreads it equally, so there's no fear of heaviness. Its stretchable thigh support prevents gaps between diaper and baby's thigh, hence prevents leakage.",2019-11-23 00:44:19
9513,Bounty Miniatures Bars  (150 g),146,609,,2019-11-29 00:26:22
9514,Rexona Powder Dry Deodorant Roll-on - For Women  (50 ml),98,684,"Engulfing you in an inviting aroma of delicate floral notes, this Powder Dry deodorant from Rexona will be a woman’s best friend for life. Talc-essence True to its name, this dermatologically tested deodorant will keep your underarms dry, and free of sweat and odour for as long as up to 48 hours. Easy to Apply The roll-on design will make it quick and easy for you to apply after shower.",2019-11-24 00:33:16
9515,Dove Deeply Nourishing Body Wash  (190 ml),119,68,"Who said youthful looks, fair skin and a trim figure is the only way to express beauty? The Dove Deeply Nourishing Body Wash is on point on this one, as it makes your skin look nourished and well-tended to. While cleansing your body, it also helps retain moisture to keep your skin hydrated, leaving you with soft and supple skin. Mild and Gentle Formula This Nutrium Moisture technology, in combination with mild cleansers, help retain your skin’s moisture to give you soft and smooth skin.",2019-11-16 00:31:39
9516,DCC Delicious Dry Roasted & Salted Almonds  (200 g),320,267,,2019-11-23 00:30:08
9517,Cinthol Deo Talc  (300 g),124,99,"Stay fresh, stay energetic all day long with this Cinthol deo talc. If you are longing for freshness, then this deo talc is what you need. With a wonderful fragrance, this talc will give you that soft, supple and sweet-smelling skin. Odour Protection Whether you are at the office or in the hot sun, sweat is something one cannot avoid. However you can definitely avoid the dirty odour by using this deo talc. Its long lasting fragrance will ensure you stay fresh all day long.",2019-11-13 00:32:37
9518,Engage On Classic Woody Pocket Perfume - 18 ml  (For Men),48,298,,2019-11-21 00:32:30
9519,Cocojal Tender Coconut Water - Pineapple Flavor  (200 ml),38,299,,2019-11-23 03:19:53
9520,Pure Derm Anti-Hairfall Shampoo  (340 ml),247,10,"A healthy scalp requires essential nutrients & hydration, but harsh chemicals may can easily strip this away, damaging hair and causing dandruff. Don't let this stand in the way of you owning the room! Now, you can bid a definite farewell to your dandruff with regular use of New Pure Derm Anti Dandruff Shampoo - the Dermats# recommended solution for recurring dandruff**! Infused with the goodness of Rosemary and Tea Tree extracts, along with Oxy-fused Micro Bubble Technology, Pure Derm Anti-Hairfall Shampoo removes upto 100% dandruff and prevents it from coming back**. New Pure Derm anti-dandruff shampoo range consists of 3 variants: 1. Pure Derm Dandruff Protect shampoo -for dandruff prone scalp 2. Pure Derm Anti Hairfall shampoo - for dandruff and dry/itchy scalp 3. Pure Derm Mint Cool shampoo -for dandruff and oily/greasy scalp Say goodbye to dandruff with regular use of New Pure Derm Anti-dandruff shampoo! 100% tak dandruff jaayega aur waapas nahin aayega, purify your scalp everyday.* *Purification from dirt, grease and dandruff, action at epidermal level, effectiveness of dandruff removal depends on dandruff level, no visible flakes with 4 weeks of daily product use. #Anti dandruff shampoo recommendation study conducted by an independent agency in December 2017 1.Removes upto 100% dandruff and prevents it from coming back* 2.Infused with Oxy-fused Micro bubble technology 3.Purifies* the scalp & pores from dirt, grease and impurities 4.Clinically proven solution for removing upto 100% dandruff 5.Nourishes hair and makes it soft, smooth and easy to manage 6.Recommended by Dermatologists#",2019-11-14 00:31:50
